Sample ID,Sample resolution [m],state
389640082170_0.1,0.1,1
389640082170_0.05,0.05,0
389752067154_0.25,0.25,1
389752067154_0.2,0.2,1
389752067154_0.15,0.15,1
389752067154_0.1,0.1,1
389752067154_0.05,0.05,0
389915987774_0.25,0.25,1
389915987774_0.2,0.2,1
389915987774_0.15,0.15,1
389915987774_0.1,0.1,1
389915987774_0.05,0.05,0
390143948290_0.25,0.25,1
390143948290_0.2,0.2,1
390143948290_0.15,0.15,1
390143948290_0.1,0.1,1
390143948290_0.05,0.05,0
390478774102_0.25,0.25,1
390478774102_0.2,0.2,1
390478774102_0.15,0.15,1
390478774102_0.1,0.1,1
390478774102_0.05,0.05,0
390514277667_0.25,0.25,1
390514277667_0.2,0.2,1
390514277667_0.15,0.15,1
390514277667_0.1,0.1,1
390514277667_0.05,0.05,0
390626716844_0.25,0.25,1
390626716844_0.2,0.2,1
390626716844_0.15,0.15,1
390626716844_0.1,0.1,1
390626716844_0.05,0.05,0
390651201584_0.25,0.25,1
390651201584_0.2,0.2,1
390651201584_0.15,0.15,1
390651201584_0.1,0.1,1
390651201584_0.05,0.05,0
390721327242_0.25,0.25,1
390721327242_0.2,0.2,1
390721327242_0.15,0.15,1
390721327242_0.1,0.1,1
390721327242_0.05,0.05,0
390736751611_0.25,0.25,1
390736751611_0.2,0.2,1
390736751611_0.15,0.15,1
390736751611_0.1,0.1,1
390736751611_0.05,0.05,0
390872032973_0.25,0.25,1
390872032973_0.2,0.2,1
390872032973_0.15,0.15,1
390872032973_0.1,0.1,1
390872032973_0.05,0.05,0
391070768881_0.25,0.25,1
391070768881_0.2,0.2,1
391070768881_0.15,0.15,1
391070768881_0.1,0.1,1
391070768881_0.05,0.05,0
391113054097_0.25,0.25,1
391113054097_0.2,0.2,1
391113054097_0.15,0.15,1
391113054097_0.1,0.1,1
391113054097_0.05,0.05,0
391206680154_0.25,0.25,1
391206680154_0.2,0.2,1
391206680154_0.15,0.15,1
391206680154_0.1,0.1,1
391206680154_0.05,0.05,0
391264850469_0.25,0.25,1
391264850469_0.2,0.2,1
391264850469_0.15,0.15,1
391264850469_0.1,0.1,1
391264850469_0.05,0.05,0
391735040883_0.25,0.25,1
391735040883_0.2,0.2,1
391735040883_0.15,0.15,1
391735040883_0.1,0.1,1
391735040883_0.05,0.05,0
392105026621_0.25,0.25,1
392105026621_0.2,0.2,1
392105026621_0.15,0.15,1
392105026621_0.1,0.1,1
392105026621_0.05,0.05,0
392110476493_0.25,0.25,1
392110476493_0.2,0.2,1
392110476493_0.15,0.15,1
392110476493_0.1,0.1,1
392110476493_0.05,0.05,0
392324145258_0.25,0.25,1
392324145258_0.2,0.2,1
392324145258_0.15,0.15,1
392324145258_0.1,0.1,1
392324145258_0.05,0.05,0
392503700228_0.25,0.25,1
392503700228_0.2,0.2,1
392503700228_0.15,0.15,1
392503700228_0.1,0.1,1
392503700228_0.05,0.05,0
392689709718_0.25,0.25,1
392689709718_0.2,0.2,1
392689709718_0.15,0.15,1
392689709718_0.1,0.1,1
392689709718_0.05,0.05,0
393100541494_0.25,0.25,1
393100541494_0.2,0.2,1
393100541494_0.15,0.15,1
393100541494_0.1,0.1,1
393100541494_0.05,0.05,0
393301696065_0.25,0.25,1
393301696065_0.2,0.2,1
393301696065_0.15,0.15,1
393301696065_0.1,0.1,1
393301696065_0.05,0.05,0
393320914694_0.25,0.25,1
393320914694_0.2,0.2,1
393320914694_0.15,0.15,1
393320914694_0.1,0.1,1
393320914694_0.05,0.05,0
393467625122_0.25,0.25,1
393467625122_0.2,0.2,1
393467625122_0.15,0.15,1
393467625122_0.1,0.1,1
393467625122_0.05,0.05,0
393474722181_0.25,0.25,1
393474722181_0.2,0.2,1
393474722181_0.15,0.15,1
393474722181_0.1,0.1,1
393474722181_0.05,0.05,0
393598240588_0.25,0.25,1
393598240588_0.2,0.2,1
393598240588_0.15,0.15,1
393598240588_0.1,0.1,1
393598240588_0.05,0.05,0
393774782359_0.25,0.25,1
393774782359_0.2,0.2,1
393774782359_0.15,0.15,1
393774782359_0.1,0.1,1
393774782359_0.05,0.05,0
393945990248_0.25,0.25,1
393945990248_0.2,0.2,1
393945990248_0.15,0.15,1
393945990248_0.1,0.1,1
393945990248_0.05,0.05,0
394466149245_0.25,0.25,1
394466149245_0.2,0.2,1
394466149245_0.15,0.15,1
394466149245_0.1,0.1,1
394466149245_0.05,0.05,0
394812574936_0.25,0.25,1
394812574936_0.2,0.2,1
394812574936_0.15,0.15,1
394812574936_0.1,0.1,1
394812574936_0.05,0.05,0
394858513540_0.25,0.25,1
394858513540_0.2,0.2,1
394858513540_0.15,0.15,1
394858513540_0.1,0.1,1
394858513540_0.05,0.05,0
394896118888_0.25,0.25,1
394896118888_0.2,0.2,1
394896118888_0.15,0.15,1
394896118888_0.1,0.1,1
394896118888_0.05,0.05,0
394928097651_0.25,0.25,1
394928097651_0.2,0.2,1
394928097651_0.15,0.15,1
394928097651_0.1,0.1,1
394928097651_0.05,0.05,0
395025706133_0.25,0.25,1
395025706133_0.2,0.2,1
395025706133_0.15,0.15,1
395025706133_0.1,0.1,1
395025706133_0.05,0.05,0
395116915206_0.25,0.25,1
395116915206_0.2,0.2,1
395116915206_0.15,0.15,1
395116915206_0.1,0.1,1
395116915206_0.05,0.05,0
395133879225_0.25,0.25,1
395133879225_0.2,0.2,1
395133879225_0.15,0.15,1
395133879225_0.1,0.1,1
395133879225_0.05,0.05,0
395165467660_0.25,0.25,1
395165467660_0.2,0.2,1
395165467660_0.15,0.15,1
395165467660_0.1,0.1,1
395165467660_0.05,0.05,0
395322412685_0.25,0.25,1
395322412685_0.2,0.2,1
395322412685_0.15,0.15,1
395322412685_0.1,0.1,1
395322412685_0.05,0.05,0
395688089218_0.25,0.25,1
395688089218_0.2,0.2,1
395688089218_0.15,0.15,1
395688089218_0.1,0.1,1
395688089218_0.05,0.05,0
395711566213_0.25,0.25,1
395711566213_0.2,0.2,1
395711566213_0.15,0.15,1
395711566213_0.1,0.1,1
395711566213_0.05,0.05,0
395758079217_0.25,0.25,1
395758079217_0.2,0.2,1
395758079217_0.15,0.15,1
395758079217_0.1,0.1,1
395758079217_0.05,0.05,0
395766308480_0.25,0.25,1
395766308480_0.2,0.2,1
395766308480_0.15,0.15,1
395766308480_0.1,0.1,1
395766308480_0.05,0.05,0
396239432615_0.25,0.25,1
396239432615_0.2,0.2,1
396239432615_0.15,0.15,1
396239432615_0.1,0.1,1
396239432615_0.05,0.05,0
396395810768_0.25,0.25,1
396395810768_0.2,0.2,1
396395810768_0.15,0.15,1
396395810768_0.1,0.1,1
396395810768_0.05,0.05,0
396598426889_0.25,0.25,1
396598426889_0.2,0.2,1
396598426889_0.15,0.15,1
396598426889_0.1,0.1,1
396598426889_0.05,0.05,0
396643945139_0.25,0.25,1
396643945139_0.2,0.2,1
396643945139_0.15,0.15,1
396643945139_0.1,0.1,1
396643945139_0.05,0.05,0
396703249398_0.25,0.25,1
396703249398_0.2,0.2,1
396703249398_0.15,0.15,1
396703249398_0.1,0.1,1
396703249398_0.05,0.05,0
397040665879_0.25,0.25,1
397040665879_0.2,0.2,1
397040665879_0.15,0.15,1
397040665879_0.1,0.1,1
397040665879_0.05,0.05,0
397278328364_0.25,0.25,1
397278328364_0.2,0.2,1
397278328364_0.15,0.15,1
397278328364_0.1,0.1,1
397278328364_0.05,0.05,0
397830513266_0.25,0.25,1
397830513266_0.2,0.2,1
397830513266_0.15,0.15,1
397830513266_0.1,0.1,1
397830513266_0.05,0.05,0
397867338541_0.25,0.25,1
397867338541_0.2,0.2,1
397867338541_0.15,0.15,1
397867338541_0.1,0.1,1
397867338541_0.05,0.05,0
397970367505_0.25,0.25,1
397970367505_0.2,0.2,1
397970367505_0.15,0.15,1
397970367505_0.1,0.1,1
397970367505_0.05,0.05,0
398380342896_0.25,0.25,1
398380342896_0.2,0.2,1
398380342896_0.15,0.15,1
398380342896_0.1,0.1,1
398380342896_0.05,0.05,0
398639168363_0.25,0.25,1
398639168363_0.2,0.2,1
398639168363_0.15,0.15,1
398639168363_0.1,0.1,1
398639168363_0.05,0.05,0
398648184038_0.25,0.25,1
398648184038_0.2,0.2,1
398648184038_0.15,0.15,1
398648184038_0.1,0.1,1
398648184038_0.05,0.05,0
398889281456_0.25,0.25,1
398889281456_0.2,0.2,1
398889281456_0.15,0.15,1
398889281456_0.1,0.1,1
398889281456_0.05,0.05,0
399096521864_0.25,0.25,1
399096521864_0.2,0.2,1
399096521864_0.15,0.15,1
399096521864_0.1,0.1,1
399096521864_0.05,0.05,0
399305517728_0.25,0.25,1
399305517728_0.2,0.2,1
399305517728_0.15,0.15,1
399305517728_0.1,0.1,1
399305517728_0.05,0.05,0
399443086619_0.25,0.25,1
399443086619_0.2,0.2,1
399443086619_0.15,0.15,1
399443086619_0.1,0.1,1
399443086619_0.05,0.05,0
399631656016_0.25,0.25,1
399631656016_0.2,0.2,1
399631656016_0.15,0.15,1
399631656016_0.1,0.1,1
399631656016_0.05,0.05,0
399652873168_0.25,0.25,1
399652873168_0.2,0.2,1
399652873168_0.15,0.15,1
399652873168_0.1,0.1,1
399652873168_0.05,0.05,0
400003819578_0.25,0.25,1
400003819578_0.2,0.2,1
400003819578_0.15,0.15,1
400003819578_0.1,0.1,1
400003819578_0.05,0.05,0
400232161529_0.25,0.25,1
400232161529_0.2,0.2,1
400232161529_0.15,0.15,1
400232161529_0.1,0.1,1
400232161529_0.05,0.05,0
400491378485_0.25,0.25,1
400491378485_0.2,0.2,1
400491378485_0.15,0.15,1
400491378485_0.1,0.1,1
400491378485_0.05,0.05,0
400590187659_0.25,0.25,1
400590187659_0.2,0.2,1
400590187659_0.15,0.15,1
400590187659_0.1,0.1,1
400590187659_0.05,0.05,0
401258624046_0.25,0.25,1
401258624046_0.2,0.2,1
401258624046_0.15,0.15,1
401258624046_0.1,0.1,1
401258624046_0.05,0.05,0
401474864016_0.25,0.25,1
401474864016_0.2,0.2,1
401474864016_0.15,0.15,1
401474864016_0.1,0.1,1
401474864016_0.05,0.05,0
401595928738_0.25,0.25,1
401595928738_0.2,0.2,1
401595928738_0.15,0.15,1
401595928738_0.1,0.1,1
401595928738_0.05,0.05,0
401944734286_0.25,0.25,1
401944734286_0.2,0.2,1
401944734286_0.15,0.15,1
401944734286_0.1,0.1,1
401944734286_0.05,0.05,0
402114416073_0.25,0.25,1
402114416073_0.2,0.2,1
402114416073_0.15,0.15,1
402114416073_0.1,0.1,1
402114416073_0.05,0.05,0
402241511556_0.25,0.25,1
402241511556_0.2,0.2,1
402241511556_0.15,0.15,1
402241511556_0.1,0.1,1
402241511556_0.05,0.05,0
402279293914_0.25,0.25,1
402279293914_0.2,0.2,1
402279293914_0.15,0.15,1
402279293914_0.1,0.1,1
402279293914_0.05,0.05,0
402405614501_0.25,0.25,1
402405614501_0.2,0.2,1
402405614501_0.15,0.15,1
402405614501_0.1,0.1,1
402405614501_0.05,0.05,0
402483205134_0.25,0.25,1
402483205134_0.2,0.2,1
402483205134_0.15,0.15,1
402483205134_0.1,0.1,1
402483205134_0.05,0.05,0
402536124088_0.25,0.25,1
402536124088_0.2,0.2,1
402536124088_0.15,0.15,1
402536124088_0.1,0.1,1
402536124088_0.05,0.05,0
402760723109_0.25,0.25,1
402760723109_0.2,0.2,1
402760723109_0.15,0.15,1
402760723109_0.1,0.1,1
402760723109_0.05,0.05,0
402920942383_0.25,0.25,1
402920942383_0.2,0.2,1
402920942383_0.15,0.15,1
402920942383_0.1,0.1,1
402920942383_0.05,0.05,0
402969429891_0.25,0.25,1
402969429891_0.2,0.2,1
402969429891_0.15,0.15,1
402969429891_0.1,0.1,1
402969429891_0.05,0.05,0
403088336247_0.25,0.25,1
403088336247_0.2,0.2,1
403088336247_0.15,0.15,1
403088336247_0.1,0.1,1
403088336247_0.05,0.05,0
403325232250_0.25,0.25,1
403325232250_0.2,0.2,1
403325232250_0.15,0.15,1
403325232250_0.1,0.1,1
403325232250_0.05,0.05,0
403349556259_0.25,0.25,1
403349556259_0.2,0.2,1
403349556259_0.15,0.15,1
403349556259_0.1,0.1,1
403349556259_0.05,0.05,0
403492247143_0.25,0.25,1
403492247143_0.2,0.2,1
403492247143_0.15,0.15,1
403492247143_0.1,0.1,1
403492247143_0.05,0.05,0
403853779000_0.25,0.25,1
403853779000_0.2,0.2,1
403853779000_0.15,0.15,1
403853779000_0.1,0.1,1
403853779000_0.05,0.05,0
404079222923_0.25,0.25,1
404079222923_0.2,0.2,1
404079222923_0.15,0.15,1
404079222923_0.1,0.1,1
404079222923_0.05,0.05,0
404226859105_0.25,0.25,1
404226859105_0.2,0.2,1
404226859105_0.15,0.15,1
404226859105_0.1,0.1,1
404226859105_0.05,0.05,0
404662343385_0.25,0.25,1
404662343385_0.2,0.2,1
404662343385_0.15,0.15,1
404662343385_0.1,0.1,1
404662343385_0.05,0.05,0
404892591074_0.25,0.25,1
404892591074_0.2,0.2,1
404892591074_0.15,0.15,1
404892591074_0.1,0.1,1
404892591074_0.05,0.05,0
404971889332_0.25,0.25,1
404971889332_0.2,0.2,1
404971889332_0.15,0.15,1
404971889332_0.1,0.1,1
404971889332_0.05,0.05,0
405297444431_0.25,0.25,1
405297444431_0.2,0.2,1
405297444431_0.15,0.15,1
405297444431_0.1,0.1,1
405297444431_0.05,0.05,0
405374613982_0.25,0.25,1
405374613982_0.2,0.2,1
405374613982_0.15,0.15,1
405374613982_0.1,0.1,1
405374613982_0.05,0.05,0
405421144118_0.25,0.25,1
405421144118_0.2,0.2,1
405421144118_0.15,0.15,1
405421144118_0.1,0.1,1
405421144118_0.05,0.05,0
405805429518_0.25,0.25,1
405805429518_0.2,0.2,1
405805429518_0.15,0.15,1
405805429518_0.1,0.1,1
405805429518_0.05,0.05,0
405995729725_0.25,0.25,1
405995729725_0.2,0.2,1
405995729725_0.15,0.15,1
405995729725_0.1,0.1,1
405995729725_0.05,0.05,0
406112564376_0.25,0.25,1
406112564376_0.2,0.2,1
406112564376_0.15,0.15,1
406112564376_0.1,0.1,1
406112564376_0.05,0.05,0
406253339341_0.25,0.25,1
406253339341_0.2,0.2,1
406253339341_0.15,0.15,1
406253339341_0.1,0.1,1
406253339341_0.05,0.05,0
406457417083_0.25,0.25,1
406457417083_0.2,0.2,1
406457417083_0.15,0.15,1
406457417083_0.1,0.1,1
406457417083_0.05,0.05,0
406565633865_0.25,0.25,1
406565633865_0.2,0.2,1
406565633865_0.15,0.15,1
406565633865_0.1,0.1,1
406565633865_0.05,0.05,0
406650278540_0.25,0.25,1
406650278540_0.2,0.2,1
406650278540_0.15,0.15,1
406650278540_0.1,0.1,1
406650278540_0.05,0.05,0
406767827189_0.25,0.25,1
406767827189_0.2,0.2,1
406767827189_0.15,0.15,1
406767827189_0.1,0.1,1
406767827189_0.05,0.05,0
406981103836_0.25,0.25,1
406981103836_0.2,0.2,1
406981103836_0.15,0.15,1
406981103836_0.1,0.1,1
406981103836_0.05,0.05,0
407044807957_0.25,0.25,1
407044807957_0.2,0.2,1
407044807957_0.15,0.15,1
407044807957_0.1,0.1,1
407044807957_0.05,0.05,0
407076723978_0.25,0.25,1
407076723978_0.2,0.2,1
407076723978_0.15,0.15,1
407076723978_0.1,0.1,1
407076723978_0.05,0.05,0
407085816295_0.25,0.25,1
407085816295_0.2,0.2,1
407085816295_0.15,0.15,1
407085816295_0.1,0.1,1
407085816295_0.05,0.05,0
407121115436_0.25,0.25,1
407121115436_0.2,0.2,1
407121115436_0.15,0.15,1
407121115436_0.1,0.1,1
407121115436_0.05,0.05,0
407152358435_0.25,0.25,1
407152358435_0.2,0.2,1
407152358435_0.15,0.15,1
407152358435_0.1,0.1,1
407152358435_0.05,0.05,0
407198053910_0.25,0.25,1
407198053910_0.2,0.2,1
407198053910_0.15,0.15,1
407198053910_0.1,0.1,1
407198053910_0.05,0.05,0
407221004025_0.25,0.25,1
407221004025_0.2,0.2,1
407221004025_0.15,0.15,1
407221004025_0.1,0.1,1
407221004025_0.05,0.05,0
407289745722_0.25,0.25,1
407289745722_0.2,0.2,1
407289745722_0.15,0.15,1
407289745722_0.1,0.1,1
407289745722_0.05,0.05,0
407539928943_0.25,0.25,1
407539928943_0.2,0.2,1
407539928943_0.15,0.15,1
407539928943_0.1,0.1,1
407539928943_0.05,0.05,0
407658709277_0.25,0.25,1
407658709277_0.2,0.2,1
407658709277_0.15,0.15,1
407658709277_0.1,0.1,1
407658709277_0.05,0.05,0
407669598501_0.25,0.25,1
407669598501_0.2,0.2,1
407669598501_0.15,0.15,1
407669598501_0.1,0.1,1
407669598501_0.05,0.05,0
407847270309_0.25,0.25,1
407847270309_0.2,0.2,1
407847270309_0.15,0.15,1
407847270309_0.1,0.1,1
407847270309_0.05,0.05,0
407976679740_0.25,0.25,1
407976679740_0.2,0.2,1
407976679740_0.15,0.15,1
407976679740_0.1,0.1,1
407976679740_0.05,0.05,0
408117607380_0.25,0.25,1
408117607380_0.2,0.2,1
408117607380_0.15,0.15,1
408117607380_0.1,0.1,1
408117607380_0.05,0.05,0
408271767708_0.25,0.25,1
408271767708_0.2,0.2,1
408271767708_0.15,0.15,1
408271767708_0.1,0.1,1
408271767708_0.05,0.05,0
408552017983_0.25,0.25,1
408552017983_0.2,0.2,1
408552017983_0.15,0.15,1
408552017983_0.1,0.1,1
408552017983_0.05,0.05,0
408838849729_0.25,0.25,1
408838849729_0.2,0.2,1
408838849729_0.15,0.15,1
408838849729_0.1,0.1,1
408838849729_0.05,0.05,0
409024286427_0.25,0.25,1
409024286427_0.2,0.2,1
409024286427_0.15,0.15,1
409024286427_0.1,0.1,1
409024286427_0.05,0.05,0
409341792157_0.25,0.25,1
409341792157_0.2,0.2,1
409341792157_0.15,0.15,1
409341792157_0.1,0.1,1
409341792157_0.05,0.05,0
409537186326_0.25,0.25,1
409537186326_0.2,0.2,1
409537186326_0.15,0.15,1
409537186326_0.1,0.1,1
409537186326_0.05,0.05,0
409599924900_0.25,0.25,1
409599924900_0.2,0.2,1
409599924900_0.15,0.15,1
409599924900_0.1,0.1,1
409599924900_0.05,0.05,0
409611252595_0.25,0.25,1
409611252595_0.2,0.2,1
409611252595_0.15,0.15,1
409611252595_0.1,0.1,1
409611252595_0.05,0.05,0
409640970202_0.25,0.25,1
409640970202_0.2,0.2,1
409640970202_0.15,0.15,1
409640970202_0.1,0.1,1
409640970202_0.05,0.05,0
409738079754_0.25,0.25,1
409738079754_0.2,0.2,1
409738079754_0.15,0.15,1
409738079754_0.1,0.1,1
409738079754_0.05,0.05,0
409770830564_0.25,0.25,1
409770830564_0.2,0.2,1
409770830564_0.15,0.15,1
409770830564_0.1,0.1,1
409770830564_0.05,0.05,0
410071745735_0.25,0.25,1
410071745735_0.2,0.2,1
410071745735_0.15,0.15,1
410071745735_0.1,0.1,1
410071745735_0.05,0.05,0
410263516740_0.25,0.25,1
410263516740_0.2,0.2,1
410263516740_0.15,0.15,1
410263516740_0.1,0.1,1
410263516740_0.05,0.05,0
410519790606_0.25,0.25,1
410519790606_0.2,0.2,1
410519790606_0.15,0.15,1
410519790606_0.1,0.1,1
410519790606_0.05,0.05,0
411018175893_0.25,0.25,1
411018175893_0.2,0.2,1
411018175893_0.15,0.15,1
411018175893_0.1,0.1,1
411018175893_0.05,0.05,0
411087017295_0.25,0.25,1
411087017295_0.2,0.2,1
411087017295_0.15,0.15,1
411087017295_0.1,0.1,1
411087017295_0.05,0.05,0
411123233465_0.25,0.25,1
411123233465_0.2,0.2,1
411123233465_0.15,0.15,1
411123233465_0.1,0.1,1
411123233465_0.05,0.05,0
411127536372_0.25,0.25,1
411127536372_0.2,0.2,1
411127536372_0.15,0.15,1
411127536372_0.1,0.1,1
411127536372_0.05,0.05,0
411166979722_0.25,0.25,1
411166979722_0.2,0.2,1
411166979722_0.15,0.15,1
411166979722_0.1,0.1,1
411166979722_0.05,0.05,0
411335182850_0.25,0.25,1
411335182850_0.2,0.2,1
411335182850_0.15,0.15,1
411335182850_0.1,0.1,1
411335182850_0.05,0.05,0
411481836497_0.25,0.25,1
411481836497_0.2,0.2,1
411481836497_0.15,0.15,1
411481836497_0.1,0.1,1
411481836497_0.05,0.05,0
411501006574_0.25,0.25,1
411501006574_0.2,0.2,1
411501006574_0.15,0.15,1
411501006574_0.1,0.1,1
411501006574_0.05,0.05,0
411517550446_0.25,0.25,1
411517550446_0.2,0.2,1
411517550446_0.15,0.15,1
411517550446_0.1,0.1,1
411517550446_0.05,0.05,0
411647530163_0.25,0.25,1
411647530163_0.2,0.2,1
411647530163_0.15,0.15,1
411647530163_0.1,0.1,1
411647530163_0.05,0.05,0
411677094345_0.25,0.25,1
411677094345_0.2,0.2,1
411677094345_0.15,0.15,1
411677094345_0.1,0.1,1
411677094345_0.05,0.05,0
411697702582_0.25,0.25,1
411697702582_0.2,0.2,1
411697702582_0.15,0.15,1
411697702582_0.1,0.1,1
411697702582_0.05,0.05,0
411743962674_0.25,0.25,1
411743962674_0.2,0.2,1
411743962674_0.15,0.15,1
411743962674_0.1,0.1,1
411743962674_0.05,0.05,0
411813483228_0.25,0.25,1
411813483228_0.2,0.2,1
411813483228_0.15,0.15,1
411813483228_0.1,0.1,1
411813483228_0.05,0.05,0
412312697500_0.25,0.25,1
412312697500_0.2,0.2,1
412312697500_0.15,0.15,1
412312697500_0.1,0.1,1
412312697500_0.05,0.05,0
412573719995_0.25,0.25,1
412573719995_0.2,0.2,1
412573719995_0.15,0.15,1
412573719995_0.1,0.1,1
412573719995_0.05,0.05,0
412593607519_0.25,0.25,1
412593607519_0.2,0.2,1
412593607519_0.15,0.15,1
412593607519_0.1,0.1,1
412593607519_0.05,0.05,0
412751883367_0.25,0.25,1
412751883367_0.2,0.2,1
412751883367_0.15,0.15,1
412751883367_0.1,0.1,1
412751883367_0.05,0.05,0
412954746668_0.25,0.25,1
412954746668_0.2,0.2,1
412954746668_0.15,0.15,1
412954746668_0.1,0.1,1
412954746668_0.05,0.05,0
413167204239_0.25,0.25,1
413167204239_0.2,0.2,1
413167204239_0.15,0.15,1
413167204239_0.1,0.1,1
413167204239_0.05,0.05,0
413260957731_0.25,0.25,1
413260957731_0.2,0.2,1
413260957731_0.15,0.15,1
413260957731_0.1,0.1,1
413260957731_0.05,0.05,0
413349314112_0.25,0.25,1
413349314112_0.2,0.2,1
413349314112_0.15,0.15,1
413349314112_0.1,0.1,1
413349314112_0.05,0.05,0
413424783532_0.25,0.25,1
413424783532_0.2,0.2,1
413424783532_0.15,0.15,1
413424783532_0.1,0.1,1
413424783532_0.05,0.05,0
413474778551_0.25,0.25,1
413474778551_0.2,0.2,1
413474778551_0.15,0.15,1
413474778551_0.1,0.1,1
413474778551_0.05,0.05,0
413521031413_0.25,0.25,1
413521031413_0.2,0.2,1
413521031413_0.15,0.15,1
413521031413_0.1,0.1,1
413521031413_0.05,0.05,0
413521677352_0.25,0.25,1
413521677352_0.2,0.2,1
413521677352_0.15,0.15,1
413521677352_0.1,0.1,1
413521677352_0.05,0.05,0
413616850357_0.25,0.25,1
413616850357_0.2,0.2,1
413616850357_0.15,0.15,1
413616850357_0.1,0.1,1
413616850357_0.05,0.05,0
413752121956_0.25,0.25,1
413752121956_0.2,0.2,1
413752121956_0.15,0.15,1
413752121956_0.1,0.1,1
413752121956_0.05,0.05,0
413779789638_0.25,0.25,1
413779789638_0.2,0.2,1
413779789638_0.15,0.15,1
413779789638_0.1,0.1,1
413779789638_0.05,0.05,0
413851575234_0.25,0.25,1
413851575234_0.2,0.2,1
413851575234_0.15,0.15,1
413851575234_0.1,0.1,1
413851575234_0.05,0.05,0
413944382633_0.25,0.25,1
413944382633_0.2,0.2,1
413944382633_0.15,0.15,1
413944382633_0.1,0.1,1
413944382633_0.05,0.05,0
414392882755_0.25,0.25,1
414392882755_0.2,0.2,1
414392882755_0.15,0.15,1
414392882755_0.1,0.1,1
414392882755_0.05,0.05,0
414440375491_0.25,0.25,1
414440375491_0.2,0.2,1
414440375491_0.15,0.15,1
414440375491_0.1,0.1,1
414440375491_0.05,0.05,0
415230714421_0.25,0.25,1
415230714421_0.2,0.2,1
415230714421_0.15,0.15,1
415230714421_0.1,0.1,1
415230714421_0.05,0.05,0
415251035450_0.25,0.25,1
415251035450_0.2,0.2,1
415251035450_0.15,0.15,1
415251035450_0.1,0.1,1
415251035450_0.05,0.05,0
415266834000_0.25,0.25,1
415266834000_0.2,0.2,1
415266834000_0.15,0.15,1
415266834000_0.1,0.1,1
415266834000_0.05,0.05,0
415319169526_0.25,0.25,1
415319169526_0.2,0.2,1
415319169526_0.15,0.15,1
415319169526_0.1,0.1,1
415319169526_0.05,0.05,0
415529461303_0.25,0.25,1
415529461303_0.2,0.2,1
415529461303_0.15,0.15,1
415529461303_0.1,0.1,1
415529461303_0.05,0.05,0
415773018211_0.25,0.25,1
415773018211_0.2,0.2,1
415773018211_0.15,0.15,1
415773018211_0.1,0.1,1
415773018211_0.05,0.05,0
415932866635_0.25,0.25,1
415932866635_0.2,0.2,1
415932866635_0.15,0.15,1
415932866635_0.1,0.1,1
415932866635_0.05,0.05,0
415989622006_0.25,0.25,1
415989622006_0.2,0.2,1
415989622006_0.15,0.15,1
415989622006_0.1,0.1,1
415989622006_0.05,0.05,0
416168927838_0.25,0.25,1
416168927838_0.2,0.2,1
416168927838_0.15,0.15,1
416168927838_0.1,0.1,1
416168927838_0.05,0.05,0
416178710538_0.25,0.25,1
416178710538_0.2,0.2,1
416178710538_0.15,0.15,1
416178710538_0.1,0.1,1
416178710538_0.05,0.05,0
416315935266_0.25,0.25,1
416315935266_0.2,0.2,1
416315935266_0.15,0.15,1
416315935266_0.1,0.1,1
416315935266_0.05,0.05,0
416589322182_0.25,0.25,1
416589322182_0.2,0.2,1
416589322182_0.15,0.15,1
416589322182_0.1,0.1,1
416589322182_0.05,0.05,0
416787807103_0.25,0.25,1
416787807103_0.2,0.2,1
416787807103_0.15,0.15,1
416787807103_0.1,0.1,1
416787807103_0.05,0.05,0
417056521046_0.25,0.25,1
417056521046_0.2,0.2,1
417056521046_0.15,0.15,1
417056521046_0.1,0.1,1
417056521046_0.05,0.05,0
417385266447_0.25,0.25,1
417385266447_0.2,0.2,1
417385266447_0.15,0.15,1
417385266447_0.1,0.1,1
417385266447_0.05,0.05,0
417812718813_0.25,0.25,1
417812718813_0.2,0.2,1
417812718813_0.15,0.15,1
417812718813_0.1,0.1,1
417812718813_0.05,0.05,0
417880464097_0.25,0.25,1
417880464097_0.2,0.2,1
417880464097_0.15,0.15,1
417880464097_0.1,0.1,1
417880464097_0.05,0.05,0
417908292238_0.25,0.25,1
417908292238_0.2,0.2,1
417908292238_0.15,0.15,1
417908292238_0.1,0.1,1
417908292238_0.05,0.05,0
418444692362_0.25,0.25,1
418444692362_0.2,0.2,1
418444692362_0.15,0.15,1
418444692362_0.1,0.1,1
418444692362_0.05,0.05,0
418575125417_0.25,0.25,1
418575125417_0.2,0.2,1
418575125417_0.15,0.15,1
418575125417_0.1,0.1,1
418575125417_0.05,0.05,0
418593388626_0.25,0.25,1
418593388626_0.2,0.2,1
418593388626_0.15,0.15,1
418593388626_0.1,0.1,1
418593388626_0.05,0.05,0
418961709921_0.25,0.25,1
418961709921_0.2,0.2,1
418961709921_0.15,0.15,1
418961709921_0.1,0.1,1
418961709921_0.05,0.05,0
419044737597_0.25,0.25,1
419044737597_0.2,0.2,1
419044737597_0.15,0.15,1
419044737597_0.1,0.1,1
419044737597_0.05,0.05,0
419324423562_0.25,0.25,1
419324423562_0.2,0.2,1
419324423562_0.15,0.15,1
419324423562_0.1,0.1,1
419324423562_0.05,0.05,0
419626438121_0.25,0.25,1
